From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2020-12-09 18:00:00,2020-12-09 19:00:00,92.0,235.75,434.07,131.15,438.0,32.05,19.77,5.23,5.95,6.57,30.02,,66.92,0.35,232.8,1.68,990.55,23.18,0.0
2020-12-09 19:00:00,2020-12-09 20:00:00,114.5,300.75,,132.65,,31.27,19.93,,5.62,8.03,39.7,,72.43,0.38,268.3,1.55,990.9,22.43,0.0
2020-12-09 20:00:00,2020-12-09 21:00:00,140.5,323.5,,124.5,,37.72,20.6,,6.2,9.85,45.12,,75.1,0.35,154.32,1.8,991.23,22.05,0.0
2020-12-09 21:00:00,2020-12-09 22:00:00,176.25,324.5,471.8,108.22,441.83,33.2,17.38,4.67,5.4,11.22,45.2,,73.98,0.4,173.22,1.8,991.62,21.93,0.0
2020-12-09 22:00:00,2020-12-09 23:00:00,168.25,274.75,496.5,91.58,473.95,36.35,17.0,5.15,5.6,11.82,43.08,,76.55,0.3,237.8,1.65,991.72,21.58,0.0
2020-12-09 23:00:00,2020-12-10 00:00:00,156.0,263.75,301.85,79.7,288.25,37.12,16.27,2.8,5.45,11.6,40.42,,75.02,0.3,110.4,1.85,991.93,21.82,0.0
2020-12-10 00:00:00,2020-12-10 01:00:00,144.75,255.75,270.77,71.8,259.02,34.05,14.27,1.1,5.4,10.05,35.27,,77.7,0.43,220.5,1.75,991.92,21.5,0.0
2020-12-10 01:00:00,2020-12-10 02:00:00,142.75,234.75,271.38,64.22,255.6,38.3,11.77,1.1,5.55,9.48,33.0,,80.15,0.3,196.38,1.7,991.68,21.28,0.0
2020-12-10 02:00:00,2020-12-10 03:00:00,128.0,205.25,196.9,54.65,188.55,39.65,8.85,0.5,4.97,9.15,31.2,,80.6,0.5,218.07,1.68,991.4,21.2,0.0
2020-12-10 03:00:00,2020-12-10 04:00:00,122.75,188.75,216.7,50.33,203.58,39.58,9.55,0.85,5.45,8.97,30.6,,83.0,0.27,240.82,1.72,991.05,20.7,0.0
2020-12-10 04:00:00,2020-12-10 05:00:00,126.0,182.75,216.95,48.15,202.52,37.92,9.6,0.85,5.33,9.17,33.73,,85.0,0.43,258.0,1.58,990.95,20.32,0.0
2020-12-10 05:00:00,2020-12-10 06:00:00,129.75,190.25,208.45,41.95,192.27,37.42,9.23,0.63,5.65,9.43,38.65,,86.03,0.62,242.55,1.62,991.12,20.2,0.0
2020-12-10 06:00:00,2020-12-10 07:00:00,133.75,210.5,233.53,44.45,214.0,40.0,9.63,1.4,5.25,9.85,43.12,,86.45,0.82,233.22,1.68,991.6,20.3,0.0
2020-12-10 07:00:00,2020-12-10 08:00:00,141.75,227.75,233.17,44.85,214.03,36.38,12.15,1.2,5.83,9.35,42.9,,86.45,0.65,242.55,11.38,992.38,20.38,0.0
2020-12-10 08:00:00,2020-12-10 09:00:00,152.5,245.75,223.8,60.27,214.4,39.7,13.82,1.18,5.98,8.43,38.77,,77.2,0.35,227.1,53.25,993.27,22.12,0.0
2020-12-10 09:00:00,2020-12-10 10:00:00,154.75,261.0,137.93,74.3,151.78,41.2,17.77,0.68,7.08,7.55,34.12,,67.12,0.62,248.57,83.85,993.85,23.7,0.0
2020-12-10 10:00:00,2020-12-10 11:00:00,134.5,242.5,84.33,76.93,109.6,40.5,26.12,0.47,17.1,6.5,28.2,,60.05,0.9,239.0,63.47,993.98,25.07,0.0
2020-12-10 11:00:00,2020-12-10 12:00:00,117.5,229.25,58.33,78.67,89.43,42.98,35.48,0.3,33.03,6.05,24.95,,51.23,0.78,237.85,89.72,993.48,26.93,0.0
2020-12-10 12:00:00,2020-12-10 13:00:00,107.0,225.0,32.07,87.17,72.57,42.8,63.7,0.75,63.03,5.9,24.52,,45.28,0.8,289.88,215.1,992.45,27.9,0.0
2020-12-10 13:00:00,2020-12-10 14:00:00,105.0,233.0,15.5,81.2,55.85,41.17,21.9,0.67,98.0,7.28,28.95,,43.4,0.6,296.77,191.75,991.45,28.48,0.0
2020-12-10 14:00:00,2020-12-10 15:00:00,100.75,221.0,6.05,69.67,42.02,40.4,17.72,0.57,121.35,7.02,30.62,,43.57,0.88,292.43,123.25,990.65,28.48,0.0
2020-12-10 15:00:00,2020-12-10 16:00:00,98.0,207.5,4.5,60.95,36.12,37.0,15.12,0.4,104.45,6.22,28.62,,43.62,0.95,294.15,59.05,990.38,27.95,0.0
2020-12-10 16:00:00,2020-12-10 17:00:00,72.0,168.5,29.88,88.7,71.33,34.25,14.33,1.12,33.52,5.32,26.75,,49.83,0.47,232.4,20.62,990.15,27.03,0.0
2020-12-10 17:00:00,2020-12-10 18:00:00,70.5,184.5,170.8,106.25,196.4,37.4,15.95,2.83,9.5,5.38,27.22,,62.23,0.28,221.22,3.08,990.58,24.88,0.0
2020-12-10 18:00:00,2020-12-10 19:00:00,89.5,232.0,336.62,104.12,329.77,33.7,17.8,4.4,9.45,6.02,30.0,,70.32,0.5,241.57,1.45,991.1,23.5,0.0
2020-12-10 19:00:00,2020-12-10 20:00:00,109.0,281.25,457.9,100.32,426.68,38.7,18.2,5.05,9.57,6.97,33.78,,74.7,0.3,213.07,1.5,991.68,22.85,0.0
2020-12-10 20:00:00,2020-12-10 21:00:00,126.75,313.0,475.55,95.5,458.15,44.17,18.2,5.43,10.1,8.18,38.98,,77.47,0.45,181.25,1.75,992.23,22.4,0.0
2020-12-10 21:00:00,2020-12-10 22:00:00,153.0,309.75,477.73,85.55,440.55,42.55,18.18,5.15,9.7,9.65,48.43,,77.85,0.53,201.28,1.75,992.62,22.28,0.0
2020-12-10 22:00:00,2020-12-10 23:00:00,167.75,295.5,489.83,76.9,440.3,43.7,17.77,5.43,9.7,10.23,58.2,,79.85,0.4,212.43,1.75,992.9,21.9,0.0
2020-12-10 23:00:00,2020-12-11 00:00:00,199.5,299.75,457.1,68.42,409.0,42.48,16.93,5.4,9.78,10.2,62.55,,82.0,0.62,210.77,1.75,992.88,21.57,0.0
2020-12-11 00:00:00,2020-12-11 01:00:00,161.5,267.5,446.25,53.6,392.28,41.3,16.63,3.0,9.62,9.72,61.08,,83.6,0.53,230.62,1.7,992.67,21.25,0.0
2020-12-11 01:00:00,2020-12-11 02:00:00,157.75,249.0,405.07,55.23,359.88,44.83,13.53,2.3,11.3,9.53,60.72,,85.05,0.4,186.0,1.78,992.42,20.95,0.0
2020-12-11 02:00:00,2020-12-11 03:00:00,147.25,230.0,341.65,40.35,300.1,42.85,9.45,1.55,9.88,9.47,59.12,,85.75,0.4,155.85,1.82,992.15,20.82,0.0
2020-12-11 03:00:00,2020-12-11 04:00:00,134.0,208.0,297.83,48.33,268.52,46.08,11.03,1.0,9.72,9.45,57.62,,86.38,0.55,205.53,1.65,992.02,20.8,0.0
2020-12-11 04:00:00,2020-12-11 05:00:00,125.5,173.0,263.25,37.28,234.43,43.75,9.3,0.65,10.05,9.42,55.57,,86.62,0.5,198.75,1.65,992.23,20.6,0.0
2020-12-11 05:00:00,2020-12-11 06:00:00,117.5,160.75,231.7,38.83,209.58,42.32,8.85,0.37,9.7,9.12,54.4,,87.05,0.42,246.67,1.55,992.35,20.4,0.0
2020-12-11 06:00:00,2020-12-11 07:00:00,117.5,174.25,217.78,38.17,197.77,42.33,8.33,1.08,10.05,8.72,52.47,,87.67,0.3,184.4,1.88,992.73,20.32,0.0
2020-12-11 07:00:00,2020-12-11 08:00:00,121.75,191.0,275.3,35.8,243.6,38.8,13.17,1.3,10.0,8.45,50.33,,87.85,0.43,227.62,9.4,993.4,20.32,0.0
2020-12-11 08:00:00,2020-12-11 09:00:00,124.25,201.5,278.45,56.02,256.75,39.6,14.5,1.32,10.12,8.0,47.6,,80.7,0.3,227.38,50.78,993.83,22.12,0.0
2020-12-11 09:00:00,2020-12-11 10:00:00,138.5,238.0,181.52,86.45,193.55,41.17,17.82,0.8,11.8,7.67,44.57,,67.42,0.75,79.88,83.05,994.12,24.08,0.0
2020-12-11 10:00:00,2020-12-11 11:00:00,167.0,306.25,119.65,122.78,162.88,48.1,21.0,1.1,16.65,7.25,39.98,,63.1,0.75,132.0,74.68,994.2,25.03,0.0
2020-12-11 11:00:00,2020-12-11 12:00:00,214.5,383.0,102.53,137.5,156.7,52.95,23.0,1.03,19.97,7.17,37.95,,60.48,0.57,168.7,68.97,993.55,25.57,0.0
2020-12-11 12:00:00,2020-12-11 13:00:00,217.5,378.5,82.4,141.57,142.62,54.12,28.73,1.55,26.32,7.47,37.83,,57.73,0.8,146.55,91.67,992.7,26.0,0.0
2020-12-11 13:00:00,2020-12-11 14:00:00,195.0,367.5,49.92,99.33,93.55,49.72,29.2,0.68,55.73,7.22,36.75,,54.0,0.72,98.8,95.33,991.38,26.45,0.0
2020-12-11 14:00:00,2020-12-11 15:00:00,152.75,292.5,37.45,70.12,67.8,43.58,27.5,0.17,66.83,6.5,32.52,,47.8,0.67,112.2,122.8,990.4,27.32,0.0
2020-12-11 15:00:00,2020-12-11 16:00:00,105.5,210.0,30.95,78.33,66.83,41.38,25.0,0.23,53.4,5.72,28.75,,49.65,0.57,139.92,54.5,990.17,27.07,0.0
2020-12-11 16:00:00,2020-12-11 17:00:00,105.5,229.25,54.25,96.47,95.47,41.08,19.55,1.1,17.18,5.15,26.35,,59.35,0.5,216.0,16.43,990.17,25.73,0.0
2020-12-11 17:00:00,2020-12-11 18:00:00,116.75,260.75,104.92,99.03,138.1,39.1,16.23,1.23,9.2,5.25,27.12,,65.65,0.47,149.0,3.12,990.23,24.05,0.0
2020-12-11 18:00:00,2020-12-11 19:00:00,116.0,273.25,254.3,99.72,260.25,44.6,17.53,3.65,9.35,5.78,28.72,,70.65,0.4,112.47,1.85,990.58,23.2,0.0
2020-12-11 19:00:00,2020-12-11 20:00:00,137.0,307.25,248.0,91.8,250.95,51.65,16.13,3.6,9.18,6.72,32.62,,72.5,0.33,114.05,1.83,990.97,22.75,0.0
2020-12-11 20:00:00,2020-12-11 21:00:00,159.75,346.25,288.75,93.05,285.15,54.1,16.07,3.9,10.8,7.92,35.3,,74.12,0.35,82.67,1.88,991.25,22.8,0.0
2020-12-11 21:00:00,2020-12-11 22:00:00,205.25,417.5,165.77,81.35,178.4,55.02,14.1,2.3,11.5,8.08,33.97,,74.12,0.4,138.38,1.8,991.55,22.6,0.0
2020-12-11 22:00:00,2020-12-11 23:00:00,218.25,365.75,153.4,78.1,166.5,56.55,13.72,2.15,11.07,7.92,31.97,,75.6,0.7,144.78,1.82,991.22,22.35,0.0
2020-12-11 23:00:00,2020-12-12 00:00:00,223.5,358.25,95.58,73.8,117.15,58.7,12.4,1.63,11.22,7.65,29.8,,75.83,0.48,157.97,1.77,990.98,22.47,0.0
2020-12-12 00:00:00,2020-12-12 01:00:00,240.5,363.25,108.65,66.93,124.05,53.7,12.9,1.1,10.4,7.12,26.32,,79.62,0.4,125.8,1.9,990.9,22.12,0.0
2020-12-12 01:00:00,2020-12-12 02:00:00,252.25,385.5,93.03,59.2,107.27,61.83,10.7,0.9,12.7,7.03,23.4,,81.95,0.5,87.9,2.02,990.72,22.05,0.0
2020-12-12 02:00:00,2020-12-12 03:00:00,255.75,384.25,60.75,43.8,72.45,62.25,8.9,0.65,10.9,6.95,20.45,,83.57,0.5,74.8,2.07,990.4,21.98,0.0
2020-12-12 03:00:00,2020-12-12 04:00:00,255.25,371.0,63.35,45.4,75.8,59.23,9.3,0.8,10.75,7.0,18.55,,85.28,0.38,97.32,1.98,990.15,21.85,0.0
2020-12-12 04:00:00,2020-12-12 05:00:00,258.5,358.25,52.1,40.92,64.15,61.98,8.65,0.85,10.82,7.55,17.5,,85.25,0.35,95.7,2.0,990.15,22.0,0.0
2020-12-12 05:00:00,2020-12-12 06:00:00,266.5,368.25,57.05,42.2,68.95,61.58,9.62,1.0,10.93,7.95,16.25,,85.65,0.35,70.37,2.02,990.5,22.0,0.0
2020-12-12 06:00:00,2020-12-12 07:00:00,267.5,378.25,83.5,42.17,90.45,57.9,9.4,1.58,11.12,8.28,15.47,,85.52,0.28,156.57,1.92,990.97,22.05,0.0
2020-12-12 07:00:00,2020-12-12 08:00:00,266.0,378.75,102.85,37.25,103.6,59.55,12.57,1.67,11.4,8.57,15.25,,86.32,0.57,246.62,3.48,991.85,22.05,0.0
2020-12-12 08:00:00,2020-12-12 09:00:00,246.5,352.5,72.5,39.5,80.0,52.2,11.95,1.05,11.32,8.0,15.1,,85.65,0.8,225.25,25.8,992.9,22.25,0.0
2020-12-12 09:00:00,2020-12-12 10:00:00,183.25,267.0,61.9,37.2,70.2,53.05,11.92,0.57,14.12,6.6,15.12,,80.67,0.75,239.3,70.85,993.77,22.8,0.0
2020-12-12 10:00:00,2020-12-12 11:00:00,165.5,242.0,,,,51.92,11.8,0.58,21.88,5.65,14.67,,74.58,0.73,233.85,108.1,994.22,23.55,0.0
2020-12-12 11:00:00,2020-12-12 12:00:00,157.0,252.75,,,,54.32,12.35,0.73,33.97,5.45,15.45,,70.05,0.77,256.1,120.88,994.0,24.12,0.0
2020-12-12 12:00:00,2020-12-12 13:00:00,165.0,268.75,17.75,57.25,45.0,61.0,12.4,1.02,46.42,6.35,20.0,,67.2,0.8,251.62,143.0,993.25,24.7,0.0
2020-12-12 13:00:00,2020-12-12 14:00:00,178.0,283.25,7.55,68.7,42.6,62.25,12.7,1.1,57.45,7.25,25.88,,66.97,0.88,316.77,112.97,992.58,24.8,0.0
2020-12-12 14:00:00,2020-12-12 15:00:00,217.0,333.0,11.83,65.1,44.27,64.8,12.43,1.4,42.07,6.7,26.13,,71.17,1.55,10.92,81.5,992.2,24.4,0.0
2020-12-12 15:00:00,2020-12-12 16:00:00,287.0,411.5,14.73,61.77,44.77,67.72,12.38,1.8,26.95,6.75,30.95,,75.17,2.12,11.9,45.67,992.02,23.73,0.0
2020-12-12 16:00:00,2020-12-12 17:00:00,327.25,442.5,10.02,49.38,34.52,62.0,13.03,1.7,27.77,7.22,29.65,,77.45,1.65,9.9,16.45,991.98,23.08,0.0
2020-12-12 17:00:00,2020-12-12 18:00:00,297.0,409.75,8.72,50.02,33.7,61.52,11.72,1.63,24.85,7.45,26.02,,79.5,0.68,180.43,3.25,992.0,22.57,0.0
2020-12-12 18:00:00,2020-12-12 19:00:00,272.25,366.0,25.97,53.57,49.77,62.1,11.87,1.8,12.12,7.17,22.62,,83.02,0.28,203.5,1.77,992.45,21.83,0.0
2020-12-12 19:00:00,2020-12-12 20:00:00,259.5,355.5,110.3,58.6,120.67,66.0,12.87,2.58,9.95,7.85,23.05,,86.25,0.23,214.8,1.85,993.22,21.42,0.0
2020-12-12 20:00:00,2020-12-12 21:00:00,253.5,355.75,157.32,51.4,155.6,74.05,15.68,3.08,10.22,9.1,25.48,,87.33,0.38,132.72,1.95,993.48,21.2,0.0
2020-12-12 21:00:00,2020-12-12 22:00:00,250.5,348.25,243.4,48.77,224.47,69.03,15.8,3.72,9.77,10.2,27.52,,88.2,0.55,253.5,1.6,993.7,20.93,0.0
2020-12-12 22:00:00,2020-12-12 23:00:00,250.0,357.25,191.85,50.0,182.95,68.53,13.2,3.0,10.05,11.15,29.88,,88.85,0.7,236.65,1.65,993.98,20.8,0.0
2020-12-12 23:00:00,2020-12-13 00:00:00,234.5,340.0,195.9,44.2,183.1,71.47,14.65,2.87,10.4,11.9,33.2,,89.17,0.72,247.07,1.52,993.77,20.93,0.0
2020-12-13 00:00:00,2020-12-13 01:00:00,237.0,353.75,116.4,42.6,117.5,64.5,13.7,1.9,10.85,12.65,39.25,,89.25,0.42,252.32,1.58,993.42,20.88,0.0
2020-12-13 01:00:00,2020-12-13 02:00:00,236.0,354.25,72.5,47.1,84.22,65.22,8.53,0.55,19.45,11.5,37.75,,89.38,0.57,210.12,1.62,993.45,21.02,0.0
2020-12-13 02:00:00,2020-12-13 03:00:00,181.25,283.75,,,,55.65,7.4,,31.83,9.15,29.9,,87.25,0.28,329.07,1.65,993.43,21.1,0.0
2020-12-13 03:00:00,2020-12-13 04:00:00,133.75,198.5,,37.6,,53.73,7.2,,35.98,7.67,24.15,,85.5,0.55,305.32,1.55,993.08,21.25,0.0
2020-12-13 04:00:00,2020-12-13 05:00:00,140.75,216.0,,,,55.98,9.65,0.27,30.9,6.93,22.02,,84.55,0.73,175.95,1.73,992.77,21.27,0.0
2020-12-13 05:00:00,2020-12-13 06:00:00,165.75,256.75,,,,52.67,8.45,0.3,23.75,5.82,17.6,,85.75,1.23,6.67,1.85,992.9,21.02,0.0
2020-12-13 06:00:00,2020-12-13 07:00:00,171.75,299.5,,,,48.55,13.23,0.55,17.32,4.85,13.85,,86.53,0.5,105.52,2.0,993.07,20.82,0.0
2020-12-13 07:00:00,2020-12-13 08:00:00,166.5,313.5,,,,48.02,12.87,0.6,16.3,4.4,12.28,,87.73,0.4,306.07,9.85,993.47,20.5,0.0
2020-12-13 08:00:00,2020-12-13 09:00:00,143.75,262.75,,,,41.9,12.25,0.7,14.55,4.0,10.82,,86.08,0.53,244.4,45.08,993.8,20.93,0.0
2020-12-13 09:00:00,2020-12-13 10:00:00,148.0,260.75,29.5,47.5,49.35,43.97,12.45,0.9,20.27,4.0,12.05,,80.22,0.8,246.57,90.88,994.45,21.6,0.0
2020-12-13 10:00:00,2020-12-13 11:00:00,153.0,224.0,15.57,43.23,35.67,42.98,11.47,0.73,40.48,4.17,14.1,,73.75,0.85,244.82,80.53,994.65,22.25,0.0
2020-12-13 11:00:00,2020-12-13 12:00:00,117.0,169.5,9.2,42.52,30.07,40.4,11.25,0.57,61.97,3.95,14.38,,61.55,1.18,274.18,95.98,993.95,23.4,0.0
2020-12-13 12:00:00,2020-12-13 13:00:00,96.5,138.0,3.88,40.9,24.9,39.9,10.37,0.55,69.62,3.62,14.75,,54.43,1.48,273.12,298.85,993.12,24.2,0.0
2020-12-13 13:00:00,2020-12-13 14:00:00,80.0,123.25,4.47,30.0,19.58,35.4,12.2,0.4,75.05,3.53,14.53,,52.4,1.83,279.05,287.12,992.23,24.12,0.0
2020-12-13 14:00:00,2020-12-13 15:00:00,52.75,102.25,2.4,26.3,15.93,32.32,11.88,0.35,75.8,2.85,11.2,,51.7,1.73,280.5,184.05,991.62,24.1,0.0
2020-12-13 15:00:00,2020-12-13 16:00:00,50.25,88.25,2.5,27.0,16.3,30.58,12.0,0.3,69.02,2.15,10.43,,52.05,1.3,214.02,91.77,991.2,23.72,0.0
2020-12-13 16:00:00,2020-12-13 17:00:00,45.0,80.25,,,,30.18,12.75,0.35,52.2,1.82,11.37,,55.23,1.65,283.98,29.55,991.02,23.05,0.0
2020-12-13 17:00:00,2020-12-13 18:00:00,44.0,80.75,,,,31.9,13.57,0.4,35.98,1.9,14.07,,61.53,1.2,282.38,3.75,991.23,22.05,0.0
2020-12-13 18:00:00,2020-12-13 19:00:00,45.5,84.25,,,,34.08,13.53,0.77,27.12,2.02,15.92,,68.4,1.02,280.33,1.48,991.68,21.45,0.0
2020-12-13 19:00:00,2020-12-13 20:00:00,61.25,100.5,,,,34.67,12.07,0.92,18.5,2.17,13.68,,71.12,1.17,282.1,1.5,992.15,21.12,0.0
2020-12-13 20:00:00,2020-12-13 21:00:00,70.5,113.5,,,,35.4,11.03,1.05,13.2,2.42,13.77,,75.22,0.65,312.75,1.62,992.67,20.62,0.0
2020-12-13 21:00:00,2020-12-13 22:00:00,79.75,123.75,,,,34.85,8.0,1.12,12.57,2.7,14.15,,80.62,0.2,78.5,1.93,992.95,19.88,0.0
2020-12-13 22:00:00,2020-12-13 23:00:00,81.75,127.0,,,,32.0,6.85,1.12,10.65,2.85,12.62,,83.28,0.38,270.45,1.8,993.08,19.38,0.0
2020-12-13 23:00:00,2020-12-14 00:00:00,73.25,111.0,,,,32.05,8.15,1.0,11.95,2.88,11.57,,85.6,0.35,203.45,1.9,992.72,19.08,0.0
2020-12-14 00:00:00,2020-12-14 01:00:00,81.25,117.75,,,,34.92,10.37,0.85,9.43,2.9,11.2,,83.55,0.78,23.2,2.0,992.72,19.43,0.0
2020-12-14 01:00:00,2020-12-14 02:00:00,93.5,143.5,,,,37.85,13.97,0.67,10.65,3.05,10.82,,80.6,1.08,13.9,2.05,992.7,19.62,0.0
2020-12-14 02:00:00,2020-12-14 03:00:00,88.75,128.25,,,,37.6,10.0,0.45,20.23,2.93,10.68,,81.22,1.1,221.48,1.73,992.52,19.27,0.0
2020-12-14 03:00:00,2020-12-14 04:00:00,76.75,107.0,,,,36.1,10.58,0.45,34.0,2.75,9.35,,81.78,1.18,278.97,1.63,992.55,19.05,0.0
2020-12-14 04:00:00,2020-12-14 05:00:00,68.5,83.25,,,,34.83,10.28,0.38,33.38,2.42,7.67,,79.53,0.85,215.72,1.7,992.38,18.98,0.0
2020-12-14 05:00:00,2020-12-14 06:00:00,64.5,78.25,,,,33.07,7.6,0.4,34.02,2.27,6.95,,78.9,0.8,307.35,1.65,992.9,18.78,0.0
2020-12-14 06:00:00,2020-12-14 07:00:00,82.5,112.25,,,,34.0,7.07,0.5,21.52,2.12,6.43,,78.55,0.75,269.98,1.73,993.53,18.62,0.0
2020-12-14 07:00:00,2020-12-14 08:00:00,139.0,191.5,,,,35.6,16.17,0.58,14.75,2.2,6.32,,79.72,0.72,255.08,12.8,994.25,18.25,0.0
2020-12-14 08:00:00,2020-12-14 09:00:00,145.0,194.0,,,,35.25,15.28,0.6,20.52,2.15,5.78,,74.92,0.68,241.3,65.88,995.15,19.33,0.0
2020-12-14 09:00:00,2020-12-14 10:00:00,96.5,141.0,,,,37.48,17.85,0.55,39.23,2.15,5.55,,68.8,0.95,288.88,113.07,995.95,20.35,0.0
2020-12-14 10:00:00,2020-12-14 11:00:00,82.75,133.75,,,,37.62,18.8,0.6,52.4,2.05,5.23,,63.78,0.85,278.25,81.65,996.12,21.27,0.0
2020-12-14 11:00:00,2020-12-14 12:00:00,75.5,144.0,,,,37.0,22.0,0.6,61.73,2.1,6.1,,58.33,0.65,288.25,114.48,995.73,22.38,0.0
2020-12-14 12:00:00,2020-12-14 13:00:00,81.75,180.0,,,,34.65,23.7,0.7,73.0,2.3,7.97,,54.35,1.12,272.27,294.4,994.8,23.18,0.0
2020-12-14 13:00:00,2020-12-14 14:00:00,74.25,151.25,,,,32.18,15.07,0.7,80.2,2.62,10.53,,53.53,1.05,285.4,282.1,994.05,23.42,0.0
2020-12-14 14:00:00,2020-12-14 15:00:00,64.25,120.5,,,,31.25,14.35,0.67,84.35,2.53,11.85,,53.3,0.82,290.52,184.65,993.52,23.52,0.0
2020-12-14 15:00:00,2020-12-14 16:00:00,65.25,119.5,,,,29.68,13.75,0.6,74.78,2.25,13.08,,54.17,0.78,247.3,82.88,993.38,23.07,0.0
2020-12-14 16:00:00,2020-12-14 17:00:00,56.5,106.25,,,,29.52,13.4,0.7,62.9,2.02,11.42,,57.75,1.0,293.68,27.65,993.08,22.42,0.0
2020-12-14 17:00:00,2020-12-14 18:00:00,57.25,119.25,,,,28.77,12.07,0.9,35.95,2.1,12.38,,63.33,0.82,220.5,3.95,993.08,21.52,0.0
2020-12-14 18:00:00,2020-12-14 19:00:00,69.25,133.25,,,,29.13,11.5,1.07,15.28,2.27,13.75,,68.8,1.5,11.8,2.0,993.75,20.85,0.0
2020-12-14 19:00:00,2020-12-14 20:00:00,89.25,152.25,,,,33.62,13.6,1.3,10.9,2.6,11.45,,71.53,0.85,10.45,1.95,994.05,20.32,0.0
2020-12-14 20:00:00,2020-12-14 21:00:00,105.0,169.75,,,,30.17,13.75,1.1,11.55,2.72,10.47,,74.1,1.3,12.33,1.98,994.62,19.85,0.0
2020-12-14 21:00:00,2020-12-14 22:00:00,114.0,168.25,,,,30.35,15.85,1.05,9.53,2.65,8.62,,77.47,1.3,19.5,2.1,995.08,19.35,0.0
2020-12-14 22:00:00,2020-12-14 23:00:00,123.0,183.0,,,,31.67,21.17,1.2,9.72,2.72,7.75,,80.22,0.53,33.45,2.15,995.4,18.8,0.0
2020-12-14 23:00:00,2020-12-15 00:00:00,142.25,203.0,,,,32.0,19.02,1.27,9.4,2.92,8.03,,84.3,0.45,238.27,1.83,995.23,18.15,0.0
2020-12-15 00:00:00,2020-12-15 01:00:00,144.25,210.5,,,,31.5,18.33,1.0,9.32,3.4,10.78,,86.4,0.3,190.38,1.98,994.92,17.68,0.0
2020-12-15 01:00:00,2020-12-15 02:00:00,137.5,194.25,,,,33.67,14.53,0.95,9.75,3.78,12.83,,87.75,0.33,219.9,1.9,994.55,17.35,0.0
2020-12-15 02:00:00,2020-12-15 03:00:00,127.25,177.75,,,,30.2,11.7,0.7,9.65,4.17,12.62,,88.72,0.33,207.07,1.8,994.58,17.15,0.0
2020-12-15 03:00:00,2020-12-15 04:00:00,110.0,153.75,,,,31.18,12.1,0.7,9.43,4.0,12.4,,89.15,0.5,214.22,1.82,994.42,16.92,0.0
2020-12-15 04:00:00,2020-12-15 05:00:00,106.5,152.0,,,,31.35,11.68,0.7,9.33,3.9,13.4,,89.4,0.62,242.6,1.73,994.2,16.72,0.0
2020-12-15 05:00:00,2020-12-15 06:00:00,97.0,140.0,,,,31.75,11.72,0.7,9.38,3.67,13.2,,89.83,0.35,164.22,1.88,994.62,16.57,0.0
2020-12-15 06:00:00,2020-12-15 07:00:00,98.0,140.75,,,,30.88,12.13,0.85,9.57,3.35,12.33,,90.25,0.4,228.82,1.85,995.3,16.68,0.0
2020-12-15 07:00:00,2020-12-15 08:00:00,93.0,145.0,,,,34.22,12.3,0.8,11.05,3.3,11.43,,90.25,0.45,87.3,11.77,996.12,17.23,0.0
2020-12-15 08:00:00,2020-12-15 09:00:00,94.25,154.75,,,,32.6,14.98,0.78,16.12,2.98,10.15,,84.3,0.6,97.85,51.78,997.08,18.4,0.0
2020-12-15 09:00:00,2020-12-15 10:00:00,98.75,170.25,,,,34.25,27.93,0.78,23.8,2.85,9.35,,76.07,1.45,12.97,97.15,997.97,19.18,0.0
2020-12-15 10:00:00,2020-12-15 11:00:00,131.75,184.5,,,,43.08,34.92,0.55,34.95,2.8,9.3,,70.08,0.97,93.45,107.4,998.45,20.15,0.0
2020-12-15 11:00:00,2020-12-15 12:00:00,142.0,191.0,,,,47.05,26.3,0.5,38.55,,,,64.67,1.2,185.15,129.35,998.03,21.07,0.0
2020-12-15 12:00:00,2020-12-15 13:00:00,142.0,201.5,,,,48.75,26.2,0.73,47.2,,,,57.75,0.67,249.5,253.75,997.28,22.33,0.0
2020-12-15 13:00:00,2020-12-15 14:00:00,156.25,229.5,,,,48.17,30.33,0.8,58.13,,,,54.07,0.85,321.15,232.47,996.38,23.0,0.0
2020-12-15 14:00:00,2020-12-15 15:00:00,162.25,260.5,,,0.0,45.43,39.25,0.73,71.57,,,,50.62,0.93,295.4,169.78,995.83,23.27,0.0
2020-12-15 15:00:00,2020-12-15 16:00:00,131.75,217.5,,,0.0,45.32,29.02,0.7,55.78,,,,52.43,0.57,228.78,79.55,995.5,23.17,0.0
2020-12-15 16:00:00,2020-12-15 17:00:00,123.0,194.25,0.2,1.6,0.25,45.9,19.73,0.72,,1.85,12.1,,55.95,0.73,295.48,27.53,995.1,22.53,0.0
2020-12-15 17:00:00,2020-12-15 18:00:00,106.25,175.25,25.4,85.8,66.3,40.0,17.2,,20.1,3.3,27.15,,61.17,1.28,283.3,3.48,994.98,21.62,0.0
2020-12-15 18:00:00,2020-12-15 19:00:00,102.25,181.75,48.38,76.88,80.17,38.75,17.57,1.18,11.33,4.42,28.95,,66.35,1.05,280.7,1.4,995.38,20.83,0.0
